7.24410415,8.03273270
1.22741638,5.03292284
6.88636364,8.26727766
8.62657822,6.03990457
1.44367074,3.74063776
4.05601941,3.83428106
3.18098575,6.16349021
6.22872807,4.13963535
4.49499433,3.34820088
5.46159356,3.33554740
3.47417207,6.35939105
6.30223824,2.42674175
6.72066234,3.41248716
2.93287923,5.54740799
3.98628965,8.83826121
1.16173879,6.01371035
2.81826490,5.01903971
6.92643111,6.02430159
5.93929694,6.96927698
3.43894313,5.73410481
6.58401286,4.31125161
6.51609003,6.87221527
7.34252754,5.56239110
3.51681554,3.10161046
7.20928109,4.03937724
2.82559000,3.96285963
5.16176568,1.91332689
2.42253473,3.29401295
1.99449297,4.27844160
3.24928981,2.45270087
2.22190931,3.64503464
7.77809069,6.35496536
6.33067066,7.78980906
6.55064517,6.18985188
4.69424173,3.06951824
3.47035678,3.78326685
6.09296795,6.62039162
3.82049926,7.78068078
3.73803110,8.03831124
8.03831124,3.73803110
2.52262855,5.90168947
4.20244626,1.54541522
1.69003303,3.72942272
3.20200432,3.07188570
5.32129191,2.38328742
2.93676031,3.35882505
3.50674719,2.82730368
7.07748290,6.62310753
2.71684212,3.68181818
2.39259454,4.61032064
2.55560620,4.01240080
5.41241814,7.60390563
5.75958668,2.31707519
6.18932749,1.34041492
4.18220797,7.01763463
1.63963535,6.27127193
3.72872807,8.36036465
8.36036465,3.72872807
6.56292451,1.31798059
2.13615454,5.78824170
3.71638621,3.84422895
6.30771377,2.63584386
1.96168876,6.26196890
7.82659456,3.80989923
4.48904379,7.70905693
3.16232438,6.49933701
4.24573709,7.37792617
3.01462995,5.90478526
7.83913756,4.62622045
2.33226993,5.75805665
4.17734114,6.41072193
5.66587985,1.70250186
3.59755431,6.67136969
4.62622045,7.83913756
5.61980435,2.20424325
2.65424642,3.35748566
5.27446738,2.14954725
3.83525416,2.38393801
5.24958235,7.85273936
7.85273936,5.24958235
7.34575358,6.64251434
7.12809655,6.91614674
2.88870581,3.06535531
5.39761469,2.62394832
8.92650873,4.23676402
1.27832973,3.53399509
1.64531773,2.82144386
8.35468227,7.17855614
8.15204301,7.46264590
1.84795699,2.53735410
1.24122952,6.36808057
3.63191943,1.24122952
3.63191943,8.75877048
8.75877048,3.63191943
3.54914705,8.34958253
8.34958253,3.54914705
1.65041747,6.45085295
2.56979899,5.50121835
1.46992385,5.78566540
4.21433460,8.53007615
8.53007615,4.21433460
1.78326410,5.63283915
6.40804647,2.99763189
3.80090111,7.13922819
2.86077181,6.19909889
1.82680695,4.02985753
8.05440247,6.29651693
2.98001889,2.36750937
2.71591436,2.59307595
3.78326685,6.52964322
7.03000197,4.20036096
3.86000313,6.86030581
3.09173882,3.94223356
2.85132854,5.37886875
3.25848725,4.11265493
5.77937318,6.79243560
3.06002343,4.76180083
5.06821265,3.04664520
5.43967706,6.90445058
6.75673382,5.85681633
7.59157281,3.99720220
6.03253186,6.08806156
6.41396224,5.50071029
8.60585526,3.27432819
6.87300172,3.52316820
6.48234228,1.86409688
2.59421067,5.12608208
7.03180666,6.29440360
4.43760890,2.65747246
7.37605168,4.60238531
5.52142271,7.35198584
3.76940515,6.29537949
5.83099534,1.97376485
1.80469860,6.34282414
6.00022846,2.47382139
2.57325825,6.30223824
8.05695812,4.54313455
4.86447974,3.27805188
6.68300284,5.38855182
3.32403465,4.58213491
6.06341528,6.36110948
6.31342849,6.12177390
6.29512100,3.53613200
7.66452361,3.83993730
6.72567181,1.39414474
4.90124151,1.22856555
6.00821751,8.63551489
3.25794841,1.65355004
3.55623978,1.51445449
4.90124151,8.77143445
8.77143445,4.90124151
1.94779952,2.78244655
8.05220048,7.21755345
1.28458893,4.34487278
3.45722157,6.54277843
3.65717586,8.19530140
8.19530140,3.65717586
6.24393628,2.99477666
6.17260587,2.25398204
3.68073660,6.84550701
7.72640643,4.48714371
6.15180893,3.15755672
7.59225448,6.68342974
5.05394380,8.09043833
2.79540770,2.83355318
3.54890608,2.27088926
7.24206624,7.12764142
1.90956167,4.94605620
4.95398911,2.36403789
5.66009274,2.44761077
6.51215606,7.15958266
4.61032064,2.39259454
2.44111383,6.15128490
6.16662074,2.71118653
3.85812767,7.62612658
5.85037739,3.08416200
6.59727747,3.69795327
6.12498924,1.63776159
5.50761060,2.32568851
5.55526016,2.96689073
5.55125987,2.05009789
3.11803399,5.59788697
5.75000000,6.29903811
3.61418070,5.57402515
4.35423335,3.64612207
3.99309430,7.35623137
4.70094810,3.53011294
6.00570795,2.63073361
3.58603776,4.49928971
3.57855286,8.02604538
8.02604538,3.57855286
3.01662263,6.25276263
1.48487731,4.53722532
2.42821814,2.55947014
7.00816757,7.92190194
4.66018324,8.52913198
8.52913198,4.66018324
7.01620327,3.76033358
3.69776176,7.42674175
6.72066234,1.58751284
5.10229301,6.95186682
3.13085889,4.42854621
6.87405675,5.55512090
6.93307646,4.71109979
4.79569437,6.94383825
3.83517142,7.30045729
6.30650287,3.77986898
5.32249326,7.15785279
7.14528343,5.39760478
6.59568080,3.51200358
7.06294962,5.71033052
6.20898858,2.10529820
6.05149701,3.62966241
5.31477045,6.69834939
3.61151997,6.02742118
4.24573709,7.62207383
6.28647451,1.61832212
